brand,model,type,mp,optical_zoom,digital_zoom,screen_size,price,matches
panasonic,ls75,point & shoot,7.2,3.0,,2.5,,"{'www.ebay.com//24565', 'www.ebay.com//25030', 'www.ebay.com//24186'}"
panasonic,ls80,point & shoot,8.1,3.0,,2.5,,{'www.ebay.com//42215'}
panasonic,lz2,point & shoot,5.0,6.0,,2.0,,"{'www.ebay.com//24885', 'www.ebay.com//24240'}"
panasonic,lz3,point & shoot,5.0,6.0,,2.0,,"{'www.ebay.com//24589', 'www.ebay.com//24058', 'www.ebay.com//24355', 'www.ebay.com//24119'}"
panasonic,lz4,point & shoot,5.0,6.0,,2.5,,"{'www.ebay.com//53751', 'www.ebay.com//58610'}"
panasonic,lz7,point & shoot,7.2,6.0,,2.5,,{'www.ebay.com//24436'}
panasonic,,,,,,,,{'www.alibaba.com//25656'}
panasonic,,,,,,,2.0,{'www.alibaba.com//27437'}
panasonic,,,,,,,65.0,{'www.alibaba.com//27834'}
panasonic,,,,,,,,{'www.alibaba.com//34409'}
panasonic,,,,,,,,{'www.alibaba.com//35142'}
panasonic,,,,,,,6.45,{'www.alibaba.com//35265'}
panasonic,,,,,,,,{'www.alibaba.com//36379'}
panasonic,,,,,,,65.0,{'www.alibaba.com//37366'}
panasonic,,,,,,,2.0,{'www.alibaba.com//37733'}
panasonic,,point & shoot with zoom lens,10.0,12.0,4.0,,,{'www.buzzillions.com//1862'}
panasonic,,,14.1,4.0,4.0,,,"{'www.buzzillions.com//2158', 'www.buzzillions.com//2931', 'www.buzzillions.com//1886'}"
panasonic,,,16.1,8.0,4.0,,,"{'www.buzzillions.com//2410', 'www.buzzillions.com//2132', 'www.buzzillions.com//2808'}"
panasonic,,point & shoot with zoom lens,16.0,,,,,{'www.buzzillions.com//2140'}
panasonic,,point & shoot with zoom lens,16.1,,,,,{'www.buzzillions.com//2877'}
panasonic,,point & shoot,1.3,3.0,,2.5,,{'www.ebay.com//44194'}
panasonic,,mini digital camera,14.1,,,,,{'www.ebay.com//45956'}
panasonic,,,6.0,,,,,{'www.ebay.com//47202'}
panasonic,,,14.0,,,,,{'www.ebay.com//47512'}
panasonic,,point & shoot,1.3,,,,,{'www.ebay.com//60215'}
panasonic,,point & shoot,9.0,10.0,,,,{'www.ebay.com//60765'}
panasonic,,,,,,,,{'www.eglobalcentral.co.uk//451'}
panasonic,,,,,,,,{'www.eglobalcentral.co.uk//485'}
panasonic,,,,,,,,{'www.eglobalcentral.co.uk//723'}
panasonic,,,12.1,,,,206.97,{'www.gosale.com//1168'}
panasonic,,,12.1,,,,102.81,{'www.gosale.com//1219'}
panasonic,,,,,,,68.97,{'www.gosale.com//1249'}
panasonic,,,12.1,,,,151.11,{'www.gosale.com//931'}
panasonic,,,12.1,,,,158.67,{'www.gosale.com//933'}
panasonic,s15,,,10.0,,,,{'www.price-hunt.com//9742'}
panasonic,s2,point & shoot,14.1,4.0,,2.7,,{'www.ebay.com//55780'}
panasonic,s5,,,4.0,4.0,,,"{'www.mypriceindia.com//704', 'www.price-hunt.com//9607'}"
panasonic,s71,,,70.0,,,,{'www.price-hunt.com//9882'}
panasonic,sd4090,point & shoot,1.3,3.0,,2.5,,"{'www.ebay.com//25096', 'www.ebay.com//53805', 'www.ebay.com//58829', 'www.ebay.com//57915'}"
panasonic,sdt750,,,12.0,,,,{'www.price-hunt.com//9605'}
panasonic,tm900,,,,,,,"{'www.price-hunt.com//9598', 'www.mypriceindia.com//212'}"
panasonic,ts10,point & shoot,14.1,4.0,,2.7,,"{'www.ebay.com//43855', 'www.ebay.com//54925'}"
panasonic,tz1,point & shoot,5.0,10.0,,2.5,,"{'www.ebay.com//47597', 'www.ebay.com//44908', 'www.ebay.com//45657', 'www.ebay.com//45224', 'www.ebay.com//56615'}"
panasonic,tz2,compact,6.0,10.0,,,,{'www.ebay.com//48241'}
panasonic,tz27,point & shoot,14.1,20.0,,3.0,,{'www.ebay.com//60600'}
panasonic,tz3,point & shoot,7.2,10.0,,3.0,,"{'www.ebay.com//44689', 'www.ebay.com//60510', 'www.ebay.com//47809', 'www.ebay.com//46568', 'www.ebay.com//24387', 'www.ebay.com//46817', 'www.ebay.com//43577', 'www.ebay.com//60224', 'www.ebay.com//54496', 'www.ebay.com//46027', 'www.ebay.com//45834'}"
panasonic,tz35,point & shoot,16.1,20.0,4.0,3.0,,"{'www.price-hunt.com//9635', 'www.ebay.com//52944', 'www.ebay.com//56246'}"
panasonic,tz4,point & shoot,8.1,10.0,,2.5,,"{'www.ebay.com//59827', 'www.ebay.com//44092', 'www.ebay.com//46083', 'www.ebay.com//56818'}"
panasonic,tz5e,point & shoot,9.1,10.0,,3.0,,{'www.ebay.com//43423'}
panasonic,tz6eg,compact,10.1,12.0,4.0,2.7,,{'www.ebay.com//59604'}
panasonic,wv-st165,surveillance/network camera,,,8.0,,,{'buy.net//6066'}
panasonic,wvst162,surveillance/network camera,,,8.0,,,{'buy.net//4310'}
panasonic,xs1gn,digital slr,16.0,5.0,,,,{'www.ebay.com//58819'}
panasonic,xs3,digital slr,,,,2.7,,{'www.ebay.com//47591'}
panasonic,zs1,point & shoot,10.1,12.0,4.0,2.7,,"{'www.ebay.com//58735', 'www.ebay.com//46079', 'www.ebay.com//46386', 'www.ebay.com//44290', 'www.ebay.com//56544', 'www.ebay.com//44016'}"
panasonic,zs6,point & shoot,12.1,12.0,,3.0,,{'www.ebay.com//55343'}
panasonic,zx3,point & shoot,14.1,8.0,,2.7,,"{'www.ebay.com//43375', 'www.ebay.com//60371'}"
pentax,0.20x,"slr
compatible brand",,,,,,{'cammarkt.com//507'}
pentax,30,point & shoot,3.2,3.0,,,,{'www.ebay.com//46394'}
pentax,33l,point & shoot,3.2,3.0,,1.5,,{'www.ebay.com//47707'}
pentax,430rs,point & shoot,4.0,3.0,,1.6,,{'www.ebay.com//52848'}
pentax,60,point & shoot,,,,,,{'www.ebay.com//45336'}
pentax,60,point & shoot,6.0,3.0,,2.0,,"{'www.ebay.com//56136', 'www.ebay.com//58453'}"
pentax,645d,digital slr,40.0,,,3.0,,"{'www.ebay.com//43519', 'www.ebay.com//60458', 'www.ebay.com//48585', 'www.ebay.com//42625', 'www.ebay.com//60606', 'www.ebay.com//46419', 'cammarkt.com//24'}"
pentax,645z,,,,,,,"{'www.priceme.co.nz//2132', 'www.ebay.com//42368'}"
pentax,750z,point & shoot,7.0,5.0,,1.8,,"{'www.ebay.com//60870', 'www.ebay.com//46410'}"
pentax,a10,,8.0,,,,365.67,{'www.gosale.com//1357'}
pentax,a20,point & shoot,10.0,3.0,,2.5,,"{'www.ebay.com//56885', 'www.ebay.com//55170'}"
pentax,a30,,,,,,,{'www.buzzillions.com//898'}
pentax,e10,point & shoot,6.0,3.0,,2.4,206.97,"{'www.ebay.com//46833', 'www.ebay.com//56215', 'www.gosale.com//1382', 'www.ebay.com//55539'}"
pentax,e40,point & shoot,8.1,20.0,,3.0,,{'www.ebay.com//54882'}
pentax,e50,point & shoot,8.1,3.0,,2.4,,"{'www.ebay.com//45816', 'www.ebay.com//54760'}"
pentax,e70,point & shoot,10.0,3.0,5.7,2.4,,"{'www.ebay.com//43229', 'www.buzzillions.com//2088', 'www.shopbot.com.au//1604'}"
pentax,e80,point & shoot,10.0,3.0,5.7,2.7,,"{'www.buzzillions.com//2314', 'www.ebay.com//46491', 'www.ebay.com//45069'}"
pentax,e90,compact,10.1,3.0,6.0,2.7,,{'www.ebay.com//60492'}
pentax,efina,,,5.0,5.0,2.5,66.71,"{'www.price-hunt.com//9925', 'www.price-hunt.com//9841', 'www.shopmania.in//1229'}"
ricoh,gr,point & shoot,16.2,1.0,,3.0,,"{'www.price-hunt.com//848', 'www.pricedekho.com//1229', 'www.ebay.com//45681', 'www.ebay.com//43635', 'www.ebay.com//42510', 'www.mypriceindia.com//88', 'www.henrys.com//239'}"
ricoh,gr digital,point & shoot,16.2,4.0,,3.0,551.97,"{'www.wexphotographic.com//157', 'www.wexphotographic.com//588', 'www.ebay.com//44977', 'www.shopbot.com.au//1426', 'www.ebay.com//54393', 'www.henrys.com//124', 'www.ukdigitalcameras.co.uk//277', 'www.ebay.com//52756', 'www.pcconnection.com//12369', 'www.ebay.com//24755', 'www.ebay.com//56098', 'www.ebay.com//44059', 'www.gosale.com//1243', 'www.ebay.com//48965', 'www.ebay.com//60771', 'www.ebay.com//46761', 'www.priceme.co.nz//1705', 'www.ebay.com//24473'}"
pentax,h90,point & shoot,12.1,5.0,6.3,2.7,,"{'www.buzzillions.com//2617', 'www.ebay.com//43515'}"
ricoh,hz15,,16.0,15.0,6.0,,,"{'www.mypriceindia.com//752', 'www.wexphotographic.com//202', 'www.price-hunt.com//918'}"
pentax,i 10,point & shoot,12.1,5.0,6.3,2.7,,"{'www.ebay.com//56108', 'www.ebay.com//25027', 'www.buzzillions.com//858', 'www.ebay.com//24228'}"
pentax,ist d,digital slr,6.1,3.0,,1.8,,{'www.ebay.com//42641'}
pentax,ist dl,digital slr,6.1,3.0,,2.5,551.99,"{'www.ebay.com//24429', 'www.gosale.com//469', 'cammarkt.com//65', 'www.ebay.com//45601', 'www.ebay.com//45901'}"
pentax,ist ds,digital slr,6.1,,,2.0,,"{'www.ebay.com//59239', 'cammarkt.com//239', 'www.ebay.com//60838', 'www.ebay.com//46729', 'www.ebay.com//48443', 'cammarkt.com//340'}"
pentax,ist ds2,digital slr,6.1,,,2.5,,{'www.ebay.com//23972'}
pentax,k-01,mirrorless interchangeable lens,16.0,5.0,,3.0,572.62,"{'www.gosale.com//790', 'www.buzzillions.com//867', 'www.gosale.com//1391', 'www.buzzillions.com//2460', 'www.ebay.com//53735', 'www.gosale.com//1353', 'www.priceme.co.nz//2312', 'www.ebay.com//43512', 'www.gosale.com//1264', 'www.gosale.com//1036', 'www.gosale.com//865', 'www.ebay.com//54509', 'www.gosale.com//1238', 'www.gosale.com//735', 'www.ebay.com//24579', 'www.gosale.com//1397', 'cammarkt.com//271', 'www.ebay.com//24273', 'www.gosale.com//1495', 'www.gosale.com//777', 'www.gosale.com//1043', 'www.gosale.com//1152', 'www.buzzillions.com//2878', 'www.ebay.com//53226', 'www.gosale.com//1167', 'www.gosale.com//988', 'www.shopbot.com.au//1336', 'www.ebay.com//58557', 'www.priceme.co.nz//2085', 'www.gosale.com//1299', 'www.gosale.com//912', 'www.gosale.com//1481', 'www.gosale.com//1228', 'www.ebay.com//56932', 'www.gosale.com//1109'}"
pentax,k-3,digital slr,23.4,1.0,,3.2,1017.72,"{'www.pcconnection.com//12365', 'www.shopbot.com.au//1611', 'www.priceme.co.nz//2389', 'www.ebay.com//25001', 'cammarkt.com//30', 'www.pcconnection.com//12444', 'buy.net//5635', 'www.ebay.com//24120', 'buy.net//6310', 'www.priceme.co.nz//68', 'cammarkt.com//111', 'www.gosale.com//1277', 'buy.net//5975', 'www.gosale.com//932', 'www.ebay.com//24613', 'www.ebay.com//46609', 'www.shopbot.com.au//1377', 'www.priceme.co.nz//1803', 'www.ebay.com//41933', 'www.ebay.com//24509', 'www.walmart.com//658', 'www.ebay.com//44802', 'www.ebay.com//54169', 'www.ebay.com//56500', 'www.shopbot.com.au//1395', 'www.ebay.com//45836', 'www.ebay.com//24653'}"
pentax,k-30,standard point and shoot,16.0,3.0,,3.0,,"{'www.price-hunt.com//839', 'cammarkt.com//172', 'www.priceme.co.nz//2117', 'www.priceme.co.nz//2048', 'www.ebay.com//59901', 'www.buzzillions.com//2952', 'cammarkt.com//351', 'buy.net//5691', 'cammarkt.com//341', 'www.priceme.co.nz//2242', 'www.ebay.com//47918', 'cammarkt.com//129', 'cammarkt.com//477', 'www.shopbot.com.au//1379', 'cammarkt.com//302', 'www.price-hunt.com//790', 'www.price-hunt.com//9868', 'cammarkt.com//450', 'cammarkt.com//475', 'www.buzzillions.com//1960', 'www.priceme.co.nz//2367', 'cammarkt.com//245', 'cammarkt.com//361', 'cammarkt.com//441', 'cammarkt.com//362', 'cammarkt.com//474', 'www.buzzillions.com//2582', 'www.shopbot.com.au//1608', 'www.ebay.com//45335', 'www.ebay.com//56873', 'www.price-hunt.com//9745', 'cammarkt.com//410', 'cammarkt.com//196', 'cammarkt.com//185', 'www.ebay.com//46364', 'www.ebay.com//56879', 'www.pricedekho.com//1051', 'www.shopbot.com.au//1633'}"
pentax,k-5,digital slr,16.3,3.0,,3.0,1241.84,"{'www.buzzillions.com//2868', 'www.gosale.com//1196', 'www.ebay.com//24002', 'www.gosale.com//501', 'www.gosale.com//726', 'www.gosale.com//1129', 'www.gosale.com//549', 'www.ebay.com//25007', 'www.ebay.com//43167', 'cammarkt.com//40', 'www.ebay.com//54347', 'www.priceme.co.nz//2107', 'www.buzzillions.com//1918', 'www.priceme.co.nz//1939', 'www.ebay.com//48160', 'www.ebay.com//24336', 'www.ebay.com//25023', 'www.ebay.com//25035', 'www.priceme.co.nz//1810'}"
pentax,k-5 ii,slr/professional,16.3,,,3.0,,"{'www.priceme.co.nz//2170', 'www.shopbot.com.au//1428', 'www.priceme.co.nz//1961', 'cammarkt.com//28', 'cammarkt.com//84', 'www.ebay.com//57333', 'www.buzzillions.com//2349', 'www.priceme.co.nz//78', 'www.ilgs.net//108', 'www.priceme.co.nz//2205', 'cammarkt.com//108', 'www.ebay.com//55688', 'www.shopbot.com.au//1305'}"
pentax,k-5 iis,digital slr,16.3,16.0,,3.0,,"{'www.ebay.com//44716', 'www.ebay.com//24019', 'cammarkt.com//457', 'cammarkt.com//319', 'cammarkt.com//199', 'www.ebay.com//53966', 'cammarkt.com//200', 'www.shopbot.com.au//1261', 'www.ebay.com//44486', 'www.priceme.co.nz//1693', 'www.ebay.com//47757', 'cammarkt.com//55', 'www.ebay.com//53227'}"
pentax,k-50,digital slr,16.3,0.0,,3.0,609.5,"{'buy.net//6681', 'www.ilgs.net//117', 'www.mypriceindia.com//797', 'www.ilgs.net//46', 'www.ebay.com//52940', 'www.ebay.com//55210', 'www.pcconnection.com//12414', 'www.shopmania.in//1083', 'www.mypriceindia.com//783', 'www.ebay.com//54499', 'www.ebay.com//59204', 'www.priceme.co.nz//1949', 'www.ilgs.net//67', 'www.ebay.com//43104', 'www.priceme.co.nz//1923', 'www.ebay.com//46683', 'www.ebay.com//24661', 'www.ebay.com//24140', 'www.ebay.com//47321', 'www.gosale.com//1457', 'www.shopbot.com.au//1643', 'buy.net//6335', 'www.buzzillions.com//1849', 'www.ilgs.net//140', 'www.ebay.com//24090', 'www.ilgs.net//18', 'buy.net//5602', 'www.priceme.co.nz//2328', 'www.buzzillions.com//2837', 'www.ilgs.net//71', 'www.ebay.com//24603', 'www.shopmania.in//1369', 'www.priceme.co.nz//2284', 'www.shopbot.com.au//1268', 'www.ebay.com//41887', 'www.buzzillions.com//2290', 'www.ilgs.net//1', 'buy.net//5461', 'cammarkt.com//216', 'www.pcconnection.com//12177', 'cammarkt.com//2', 'www.ebay.com//54029', 'www.ebay.com//43669', 'www.ebay.com//24600'}"
pentax,k-500,dslr cameras,16.3,,,3.0,493.24,"{'www.shopmania.in//1499', 'buy.net//5608', 'www.buzzillions.com//2640', 'www.price-hunt.com//870', 'www.buzzillions.com//2395', 'www.shopmania.in//1092', 'www.ebay.com//44847', 'cammarkt.com//488', 'www.mypriceindia.com//29', 'www.shopbot.com.au//1661', 'www.priceme.co.nz//1824'}"
pentax,k 7,digital slr,14.6,3.0,,3.0,,"{'cammarkt.com//34', 'www.ebay.com//45947', 'www.buzzillions.com//969', 'www.ebay.com//48957', 'www.priceme.co.nz//1785', 'www.ebay.com//48147', 'www.ebay.com//54472', 'www.ebay.com//44073', 'www.priceme.co.nz//2400', 'www.buzzillions.com//1883', 'www.ebay.com//25049', 'cammarkt.com//135', 'www.ebay.com//42841'}"
pentax,k2000,digital slr,10.2,3.0,,2.7,,"{'www.ebay.com//24515', 'www.buzzillions.com//1004', 'www.buzzillions.com//985', 'www.buzzillions.com//2367', 'www.ebay.com//53341'}"
pentax,k-r,digital slr,12.4,3.0,,3.0,528.97,"{'www.gosale.com//1287', 'www.gosale.com//843', 'www.ebay.com//24536', 'www.buzzillions.com//2594', 'www.ebay.com//46971', 'www.priceme.co.nz//1931', 'cammarkt.com//106', 'cammarkt.com//208', 'www.buzzillions.com//2033', 'cammarkt.com//27', 'www.ebay.com//47510', 'cammarkt.com//59', 'www.gosale.com//601', 'www.buzzillions.com//2675', 'www.walmart.com//719', 'www.gosale.com//443', 'cammarkt.com//419', 'www.priceme.co.nz//2289', 'www.ebay.com//24042', 'cammarkt.com//70', 'www.ebay.com//60597', 'www.ebay.com//24397', 'www.gosale.com//590', 'www.gosale.com//958', 'cammarkt.com//490'}"
pentax,k-s1,,,,,,,"{'www.ebay.com//44172', 'www.pcconnection.com//12173', 'www.ilgs.net//82', 'www.shopbot.com.au//295', 'www.pcconnection.com//12370', 'www.priceme.co.nz//1751', 'www.ebay.com//24548', 'www.priceme.co.nz//1812', 'www.shopbot.com.au//1574', 'www.pcconnection.com//12191', 'www.pcconnection.com//12183'}"
pentax,k-x,digital slr,12.4,3.0,,2.7,517.49,"{'www.ebay.com//42715', 'www.ebay.com//57842', 'www.buzzillions.com//2154', 'cammarkt.com//165', 'www.ebay.com//48192', 'www.ebay.com//56283', 'www.gosale.com//1046', 'www.priceme.co.nz//2158', 'www.ebay.com//42195', 'cammarkt.com//195', 'www.buzzillions.com//2660', 'www.ebay.com//24255', 'www.buzzillions.com//2142', 'www.ebay.com//58712', 'cammarkt.com//327', 'www.ebay.com//59715', 'www.priceme.co.nz//1729', 'www.ebay.com//60573', 'www.buzzillions.com//2883', 'www.buzzillions.com//1828', 'www.ebay.com//55869', 'www.ebay.com//47218', 'www.ebay.com//56385', 'www.ebay.com//46268', 'www.ebay.com//24986', 'www.gosale.com//859', 'www.ebay.com//58719', 'cammarkt.com//370', 'www.buzzillions.com//2253', 'cammarkt.com//334'}"
pentax,k100d,digital slr,6.1,3.0,1.0,2.5,,"{'www.ebay.com//24094', 'www.ebay.com//56316', 'www.ebay.com//56450', 'www.ebay.com//59270', 'www.ebay.com//24248', 'www.ebay.com//48967', 'www.ebay.com//41892', 'www.ebay.com//60105', 'www.ebay.com//52879', 'www.ebay.com//44649', 'www.ebay.com//44119', 'www.ebay.com//52664', 'www.ebay.com//44485'}"
pentax,k10d,digital slr,10.2,3.0,,2.5,,"{'www.ebay.com//55447', 'www.ebay.com//60828', 'www.ebay.com//56489', 'www.ebay.com//59067', 'www.ebay.com//44103', 'www.ebay.com//58391', 'cammarkt.com//158', 'www.ebay.com//24264', 'www.ebay.com//58941', 'www.ebay.com//56318', 'www.ebay.com//42113', 'www.ebay.com//44872', 'www.ebay.com//54089', 'www.ebay.com//42366', 'www.ebay.com//56055'}"
pentax,k110d,digital slr,6.1,3.0,,2.5,620.97,"{'www.ebay.com//44056', 'www.ebay.com//42008', 'www.gosale.com//829', 'cammarkt.com//137', 'www.ebay.com//56701'}"
pentax,k200,digital slr,10.2,,,,,{'www.ebay.com//42486'}
pentax,k200d,digital slr,10.2,,,2.7,,"{'www.buzzillions.com//2267', 'www.ebay.com//43824'}"
pentax,k20d,digital slr,14.6,3.0,,2.7,,"{'www.ebay.com//53604', 'www.ebay.com//47089', 'www.ebay.com//53785', 'www.ebay.com//54614', 'cammarkt.com//131', 'www.buzzillions.com//2170', 'cammarkt.com//308', 'www.ebay.com//45650', 'www.ebay.com//44651', 'www.ebay.com//45145', 'www.buzzillions.com//1866', 'www.ebay.com//47329', 'www.ebay.com//44604'}"
pentax,ls465,point & shoot,16.0,5.0,7.2,2.7,,"{'www.ebay.com//44228', 'www.shopmania.in//1730', 'www.pricedekho.com//1146'}"
pentax,m20,point & shoot,7.0,3.0,,2.5,206.31,"{'www.gosale.com//607', 'www.ebay.com//60800'}"
pentax,m30,point & shoot,7.1,3.0,,2.5,,{'www.ebay.com//55036'}
pentax,m40,compact,8.0,3.0,,2.5,,"{'www.ebay.com//24834', 'www.ebay.com//47135', 'www.ebay.com//43113', 'www.ebay.com//48510'}"
pentax,m50,point & shoot,8.0,5.0,,2.5,,{'www.ebay.com//56515'}
pentax,m60,compact,10.0,5.0,,2.5,,"{'www.ebay.com//53719', 'www.ebay.com//57703'}"
pentax,m85,compact,12.1,3.0,5.0,3.0,,"{'www.ebay.com//23995', 'www.ebay.com//24118', 'www.ebay.com//25160'}"
pentax,mx-1,point & shoot,12.0,4.0,2.0,3.0,336.59,"{'www.ebay.com//47115', 'www.ebay.com//46867', 'www.gosale.com//1045', 'buy.net//6054', 'buy.net//5955', 'www.ebay.com//24691', 'www.shopmania.in//1635', 'www.mypriceindia.com//202', 'www.priceme.co.nz//53', 'www.gosale.com//1284'}"
pentax,mx4,point & shoot,4.0,10.0,,1.8,,{'www.ebay.com//43939'}
pentax,,,14.0,5.0,,,,{'www.buzzillions.com//1782'}
pentax,,digital slr,7.0,3.0,,,,{'www.ebay.com//43406'}
pentax,,digital slr,,16.0,,,,{'www.ebay.com//44831'}
pentax,,,4.0,,,,,{'www.ebay.com//57327'}
pentax,,,,,,,,{'www.ebay.com//58492'}
pentax,,,12.4,,,,344.97,{'www.gosale.com//550'}
pentax,,,,,,,,{'www.pcconnection.com//12116'}
pentax,,,,,,,,{'www.shopbot.com.au//1494'}
pentax,,,,,,,,{'www.shopbot.com.au//1588'}
pentax,,,,,,,,{'www.shopbot.com.au//318'}
pentax,p70,,12.0,4.0,6.3,,,"{'www.buzzillions.com//2202', 'www.shopbot.com.au//1600'}"
pentax,p80,,12.1,4.0,6.3,,,{'www.buzzillions.com//2062'}
pentax,q 12,mirrorless interchangeable lens,12.4,3.0,,3.0,,"{'www.ebay.com//56788', 'www.ebay.com//58046', 'cammarkt.com//269', 'www.priceme.co.nz//1677', 'www.ebay.com//55823', 'www.ebay.com//54057', 'www.ebay.com//57016', 'www.priceme.co.nz//1884', 'www.ebay.com//55634', 'www.ebay.com//44456', 'www.ebay.com//55722', 'www.ebay.com//45994', 'www.ebay.com//60372', 'www.ebay.com//54084', 'www.buzzillions.com//1979', 'www.ebay.com//47955', 'www.ebay.com//47708', 'www.ebay.com//58648'}"
pentax,q10,mirrorless interchangeable lens,12.4,3.0,,3.0,183.19,"{'www.ebay.com//24618', 'www.ebay.com//45175', 'www.alibaba.com//37512', 'www.priceme.co.nz//2119', 'www.ebay.com//55316', 'www.ebay.com//60358', 'www.ebay.com//44623', 'www.ebay.com//53114', 'www.gosale.com//875', 'www.flipkart.com//2225', 'www.ebay.com//42446', 'www.shopmania.in//1085', 'www.shopbot.com.au//1644', 'www.ebay.com//25138', 'www.ebay.com//43169', 'www.pcconnection.com//12192', 'www.ebay.com//24868', 'www.ebay.com//44419', 'www.ebay.com//48005', 'www.priceme.co.nz//1813'}"
pentax,q7,mirrorless interchangeable lens,12.4,,,3.0,,"{'www.mypriceindia.com//777', 'www.shopbot.com.au//1527', 'www.ebay.com//42984', 'www.ebay.com//60551', 'www.pcconnection.com//12165', 'buy.net//6525', 'www.ebay.com//53701', 'www.ebay.com//57766', 'www.ebay.com//56807', 'www.ebay.com//48229', 'www.ebay.com//58370', 'www.ebay.com//48162', 'buy.net//6185', 'www.ebay.com//53755', 'www.priceme.co.nz//2016'}"
pentax,qs1,,,,,,25.0,"{'www.pcconnection.com//12188', 'www.alibaba.com//35885'}"
pentax,rs1000,point & shoot,14.0,4.0,6.0,3.0,,"{'www.shopbot.com.au//1520', 'www.buzzillions.com//2624', 'www.ebay.com//43478', 'www.ebay.com//52776', 'www.ebay.com//25012'}"
pentax,rs1500,point & shoot,14.0,4.0,,3.0,,{'www.ebay.com//24852'}
pentax,rz10,,14.0,10.0,6.0,,,"{'www.buzzillions.com//2464', 'www.buzzillions.com//2443', 'www.buzzillions.com//2292'}"
pentax,s1,point & shoot,14.0,5.0,,2.7,,"{'www.ebay.com//47235', 'www.ebay.com//52697', 'www.ebay.com//58605'}"
pentax,s40,point & shoot,4.0,3.0,,1.6,,"{'www.ebay.com//54408', 'www.ebay.com//45397'}"
pentax,s40,point & shoot,8.1,3.0,,1.6,,{'www.ebay.com//59601'}
pentax,s45,point & shoot,4.0,3.0,,2.5,,{'www.ebay.com//57474'}
pentax,s4i,point & shoot,4.0,3.0,,1.8,,"{'www.ebay.com//48024', 'www.ebay.com//56590', 'www.ebay.com//48535'}"
pentax,s50,point & shoot,5.0,3.0,,1.8,206.99,"{'www.ebay.com//24189', 'www.gosale.com//1022', 'www.ebay.com//60836'}"
pentax,s5i,point & shoot,5.0,3.0,4.0,1.8,,{'www.ebay.com//47342'}
pentax,s6,mini digital camera,6.0,3.0,,,296.67,"{'www.gosale.com//1322', 'www.ebay.com//56839'}"
pentax,s7,point & shoot,7.0,3.0,,2.5,,{'www.ebay.com//42694'}
pentax,s7,point & shoot,7.0,3.0,,2.5,,{'www.ebay.com//52863'}
pentax,sp500,light field camera,,,,,,{'www.ebay.com//44237'}
pentax,t10,point & shoot,6.0,3.0,,3.0,365.67,"{'www.gosale.com//866', 'www.ebay.com//54546'}"
pentax,t20,point & shoot,7.0,3.0,,3.0,364.98,"{'www.gosale.com//1076', 'www.ebay.com//45251'}"
pentax,vs20,compact,16.6,20.0,,3.0,,"{'www.ebay.com//47274', 'www.ebay.com//24734', 'www.shopbot.com.au//298'}"
pentax,w10,point & shoot,6.0,3.0,,2.5,,"{'www.ebay.com//42980', 'www.ebay.com//44652'}"
pentax,w30,mirrorless interchangeable lens,7.1,3.0,4.0,2.5,,"{'www.ebay.com//56490', 'www.ebay.com//46435'}"
pentax,w60,compact,10.0,5.0,8.0,2.5,,"{'www.ebay.com//45178', 'www.buzzillions.com//988', 'www.ebay.com//55762', 'www.ebay.com//56125'}"
