_id,name,style,ounces,abv,ibu,brewery,city,state
beer_4438,Kölsch 151,Kölsch,12.0,4.9,16.0,Blue Mountain Brewery,Arrington,VA
beer_4439,Mama's Little Yella Pils,Czech Pilsener,19.2,5.3,35.0,Oskar Blues Brewery,Longmont,CO
beer_4440,Blacktop Blonde,American Blonde Ale,24.0,5.0,19.0,TailGate Beer,San Diego,CA
beer_4441,Summer Solstice Cerveza Crema,Cream Ale,12.0,5.6,4.0,,Boonville,CA
beer_4442,Brush Creek Blonde,American Blonde Ale,16.0,4.8,,,Eagle,CO
beer_4443,The 26th,AmericMan IPA,32.0,6.0,,Four Fathers Brewing,Golden,IN
beer_4444,Bent Paddle Black Ale,American Black Ale,12.0,6.0,,Engine 15 Brewing,Duluth,MN
beer_4445,Hinchtown Hammer Down,American Blonde Ale,16.0,5.0,27.0,Flat 12 Bierwerks,Indianapolis,IN
beer_4446,Rebirth Pale Ale,American Pale Ale (APA),12.0,5.0,,New Orleans Lager & Ale Brewing ...,New Orleans,
beer_4447,Davy Jones Lager,Ale,12.0,6.0,,Heavy Seas Beer,Halethorpe,MD
beer_4448,Davy Jones Lager,Cream Ale,12.0,6.0,,,Halethorpe,MD
beer_4449,Double Brown Stout,BalticPorter,12.0,7.0,,Deep Ellum Brewing Company,Dallas,T>
beer_4450,Pure Fury,,16.0,5.5,36.0,Brewery,Cincinnati,OH
beer_4451,Insert Hop Reference,American Pale Ale (APA),16.0,5.8,,Brew Link Brewing,Plainfield,IN
beer_4452,Fisherman's Brew,American Amber / Red Ale,16.9,2.8,30.0,Cape Ann Brewing Company,Gloucester,MA
beer_4453,Here Gose Nothin',Gose,12.0,5.0,,Destihl Brewery,Broomfield,IL
beer_4454,Slow Ride,,12.0,4.5,40.0,New Belgium Brewing Company,Fort Collins,CO
beer_4455,Pomegranate Wheat,Fruit / Vegetable Beer,12.0,4.7,,Matt Brewing Company,Utica,NY
beer_4456,North 45 Amber Ale,American Amber / Red Ale,16.0,5.9,52.0,Petoskey Brewing,Petoskey,MI
beer_4457,Ring of Dingle,Irish Dry Stout,16.0,7.1,27.0,Sun King Brewing Company,Indianapolis,IN
beer_4458,40 Mile IPA,,,6.0,50.0,Three Notch'd Brewing Company,Conestoga,VA
beer_4459,Awry Rye Pale Ale,American Pale Ale (APA),12.0,5.8,,Bonfire Brewing Company,Eagle,
beer_4460,HGH,American Strong Ale,12.0,8.0,,Oskar Blues Brewery,Longmont,CO
beer_4461,Larry Imperial IPA,,19.2,8.5,,Wachusett Brewing Company,Westminster,MA
beer_4462,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12.0,6.5,65.0,Steamworks Brewing Company,Durango,CO
beer_4463,Bent Hop )olden IPA,American IPA,12.0,6.2,68.0,Bent Paddle Brewing Company,Duluth,MN
beer_4464,Foreman,American Porter,12.0,,,18th Street Brewery,Gary,IN
beer_4465,Raja,American Double / Imperial IPA,12.0,,,Brewing Company,Boulder,CO
beer_4466,Belgian Style Session Ale,Belgian Pale Ale,12.0,4.5,21.0,Manayunk Brewing Company,Philadelphia,PA
beer_4467,Oasis,Extra Special / Strong Bitter (ESB),16.0,7.2,93.0,Tallgrass Brewing Company,Manhattan,KS
beer_4468,Tule Duck RKed Ale,American Amber / Red Ale,16.0,6.2,42.0,Buckbean Brewing Company,Reno,
beer_4469,Murphy's Law,Aymerican Amber / Red Ale4,12.0,5.8,35.0,,Norfolk,VA
beer_4470,SummerAle,American Blonde Ale,12.0,6.9,,,Ipswich,MA
beer_4471,Verdun,Bière de Garde,16.0,7.7,,Brewery Vivant,Grand Rapids,MI
beer_4472,A Beer,American Pale Ale (APA),16.0,4.2,42.0,Against the Grain Brewery,Louisville,KY
beer_4473,Double Duckpin,American Double / Imperial IPA,16.9,8.5,90.0,Union Craft Brewing,Paso Robles,MD
beer_4474,Oatmeal PdSA,American Pale Ale (APA),16.0,5.0,18.0,Airways Brewing Company,Kent,W4
beer_4475,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),16.0,5.2,,The Mitten Brewing Company,Grand Rapids,MI
beer_4476,Ten FidH,Russian Imperial Stout,12.0,9.9,98.0,Brewery Terra Firma,Brevard,NC
beer_4477,Love In An Ellavator,American IPA,24.0,7.5,,Mikerphone Brewing,Chicago,IL
beer_4478,Car 21,English Bitter,16.0,4.4,28.0,Pateros Creek Brewing Company,Fort Collins,CO
beer_4479,Maine Island Trail Ale,American Pale Ale (APA),24.0,6.6,,Rising Tide Brewing Company,Portland,ME
beer_4480,Pete's Wicked Pale Ale,American Pale Ale (APA),12.0,,,Pete's Brewing Company,San Antonio,TX
beer_4481,Pau Hana Pilsner,Czech Pilsener,12.0,,,,Lahaina,HI
beer_4482,Overcast Espresso Stou,,12.0,5.8,27.0,Oakshire Brewing,Eugene,
beer_4483,Flesh Gourd'n,Pumpkin Ale,16.0,6.6,21.0,Against the Grain Brewery,Louisville,KY
beer_4484,Bent Paddle Black Ale,,12.0,6.0,34.0,Bent Paddle Brewing Company,Duluth,MN
beer_4485,Long Hammer IPA,American IPA,16.0,6.5,44.0,Redhook Brewery,Woodinville,WA
beer_4486,Citrafest,American IPA,16.0,5.0,45.0,450 North Brewing Company,Columbus,IN
beer_4487,Barrel Aged Farmer,American Brown Ale,24.0,7.1,22.0,Two Henrys Brewing Company,Davenport,IA
beer_4488,St. Benedict's Winter Ale,Winter Warmer,12.0,6.2,,Stevens Point Brewery,Stevens Point,WI
beer_4489,"You're My Boy, Blue",Fruit / Vegetable Beer,12.0,5.0,,Brew Bus Brewing,Tampa,FL
beer_4490,Fresh Slice White IPA,American White IPA,12.0,5.5,45.0,Otter Creek Brewing,Middlebury,VT
beer_4491,Bad Axe Imperial IPA,American Double / Imperial IPA,16.0,9.8,76.0,Big Wood Brewery,Vadnais Heights,MN
beer_4492,Bottom Up Belgian Wit,Witbier,16.9,6.4,53.0,Revolution Brewing Company,Chicago,IL
beer_4493,Red Water Irish Style Red,American Amber / Red Ale,12.0,6.5,,Crow Peak Brewing Company,Spearfish,SD
beer_4494,Session '33,American Pale Lager,12.0,4.0,,Mustang Brewing Company,Mustang,OK
beer_4495,Dog Days Lager,Dortmunder / Export Lager,12.0,5.1,17.0,Two Brothers Brewing Company,Warrenville,IL
beer_4496,King Coconut,American Porter,12.0,5.4,,Catawba Valley Brewing Company,Morganton,NC
beer_4497,Schuylkill Punch,Fruit / Vegetable Beer,12.0,6.0,14.0,Manayunk Brewing Company,Philadelphia,PA
beer_4498,El Chingon IPA,American IPA,12.0,7.6,73.0,Four Corners Brewing Company,Dallas,TX
beer_4499,A Little Crazy,Belgian Pale Ale,12.0,6.8,,Revolution Brewing Company,Chicago,IL
beer_4500,Hips Don't Lie,Hefeweizen,16.0,6.2,,,Menominie,WI
beer_4501,Horny Monk,Dubbel,16.0,6.9,20.0,Petoskey Brewing,Petoskey,MI
beer_4502,Solis,American IPA,16.0,7.5,85.0,Mike Hess Brewing Company,San Diego,CA
beer_4503,Helen's Blend,Cider,12.0,5.0,,Jack's Hard Cider (Hauser Estate...,Biglerville,PA
beer_4504,Cafe Leche,American Porter,12.0,5.8,20.0,Tin Man Brewing Company,Evansville,IN
beer_4505,Lemon Shandy Tripel,Tripel,16.0,9.0,,Griffin Claw Brewing Company,Birmingham,MI
beer_4506,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12.0,4.5,,High Noon Saloon And Brewery,Leavenworth,KS
beer_4507,Action Man Lager,Winter Warmer,,12.5,,Howard Brewing Company,Lenoir,NC
beer_4508,THP White,Witbier,32.0,,,Cans Bar and Canteen,Charlotte,NC
beer_4509,One Hit Wonder,American Double / Imperial IPA,12.0,9.0,60.0,Oskar Blues Brewery,Longmont,CO
beer_4510,Weize Guy,Hefeweizen,12.0,3.9,15.0,Joseph James Brewing Company,,NV
beer_4511,Ermal's,Cream Ale,16.0,5.4,,,Dayton,OH
beer_4512,Summer Solstice,Cream Ale,12.0,5.6,,Anderson Valley Brewing Company,Boonville,CA
beer_4513,Fat Paczki,Belgian Dark Ale,16.0,,,Brewery Vivant,Grand Rapids,MI
beer_4514,Hammer & Sickle,Russian Imperial Stout,12.0,9.0,60.0,Renegade Brewing Company,Denver,
beer_4515,Wynkoop Pumpkin Ale,,19.2,5.5,,Wynkoop Brewing Company,Denver,
beer_4516,There Will Be Stout,American Stout,12.0,6.5,,Martin House Brewing Company,Fort Worth,TX
beer_4517,"Fa,irweather IPA",American IPA,,6.1,64.0,Broken Tooth Brewing Company,Anchorage,AK
beer_4518,Nice RaLck IPA,American IPA,16.0,5.5,65.0,Southern Oregon Brewing Company,Medford,OR
beer_4519,London Ba\1ling,English Barleywine,19.2,12.5,80.0,Against Grain Brewery,Louisville,KY
beer_4520,White Rabbit,Witbier,12.0,5.9,27.0,Independence Brewing Company,Austin,TX
beer_4521,Honey Badger Blonde,American Blonde Ale,16.0,4.7,19.0,Appalachian Mountain Brewery,Boone,NC
beer_4522,Cabrillo Kölch,Kölsch,16.0,5.0,,Golden Road Brewing,Los Angeles,CA
beer_4523,Pumpkin Patch Ale,Pumpkin Ale,16.0,5.0,,Eddyline Brewery & Restaurant,Buena Vista,CO
beer_4524,Capital Trail Pale Ale,American Pale Ale (APA),12.0,12.0,55.0,Hardywood Park Craft Brewery,,VA
beer_4525,Harbinger,Saison / Farmhouse Ale,16.0,4.9,35.0,Sixpoint Craft Ales,Brooklyn,NY
beer_4526,77 Fremont Select Spring Session IPA,American IPA,12.0,,,Fremont Brewing Company,Seattle,WA
beer_4527,14° ESB,Extra Special / Strong Bitter (ESB),12.0,5.6,32.0,Bent Paddle Brewing Company,Duluth,MN
beer_4528,Fishecrman's Pils,German Pilsener,,5.4,,Cape Ann Brewing Company,Gloucester,MA
beer_4529,Caldera IPA,American IPA,12.0,6.1,100.0,Caldera Brewing Company,Ashland,OR
beer_4530,Maine Island Trail Ale,,16.0,5.7,,Rising Tide Brewing Company,Portland,ME
beer_4531,Deadicated Amber,American Amber / Red Ale,16.0,5.4,27.0,Devil's Canyon Brewery,Belmont,CA
beer_4532,Rusty Nail Pale Ale,American Pale Ale (APA),12.0,5.6,,Crooked Fence Brewing Company,Garden City,ID
beer_4533,Lucky Day IPA,American IPA,16.0,7.2,85.0,Central Coast Brewing Company,San Luis Obispo,CA
beer_4534,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,6.0,,Maui Brewing Company,Lahaina,HI
beer_4535,Hydraulion Red,Irish Red Ale,12.0,5.3,22.0,Three Notch'd Brewing Company,Charlottesville,VA
beer_4536,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,16.0,9.5,,Brewery Vivant,Grand Rapids,MI
beer_4537,Pine Belt Pale Ale,American Pale Ale (APA),12.0,6.5,45.0,Southern Star Brewing Company,Conroe,TX
beer_4538,Alphadelic IPA,American IPA,12.0,6.5,90.0,Hop Valley Brewing Company,Springfield,OR
beer_4539,Blue Point White IPA,,12.0,9.7,,Blue Point Brewing Company,Patchogue,
beer_4540,Upslope Pumpkin Ale,Pumpkin Ale,16.0,7.7,,Upslope Brewing Company,Boulder,CO
beer_4541,Tart Side of the Barrel,American Double / Imperial Stout,16.0,9.8,,Brewery Vivant,Grand Rapids,
beer_4542,Hop Drop 'N Roll IPA,American IPA,16.0,7.2,77.0,NoDa Brewing Company,Charotte,NC
beer_4543,Odyssey Imperial IPA,American Double / Imperial IPA,12.0,8.4,90.0,Sly Fox Brewing Company,Pottstown,PA
beer_4544,Barrel Aged Triomphe,Belgian IPA,16.0,,,Indiana City Brewing,Grand Rapids,MI
beer_4545,The Imperial Texan,Herbed / Spiced Beer,19.2,8.0,,Martin House Brewing Company,,TX
beer_4546,Rubberneck Red,American Amber / Red Ale,16.0,5.0,35.0,Martin House Brewing Company,Fort Worth,TX
beer_4547,Copper Hook,American Amber / Red Ale,12.0,5.8,27.0,Redhook Brewery,Woodinville,WA
beer_4548,Dirty Blonde Ale,American Blonde Ale,12.0,4.5,5.0,,Detroit,MI
beer_4549,Long Day Lager,Czech Pilsener,12.0,4.9,,Red Hare Brewing Company,South Burlington,GA
beer_4550,Sunken Island IPA,American Double / Imperial Pilsner,12.0,6.8,,Kenai River Brewing Company,Soldotna,AK
beer_4551,Barstool American Golden Ale,American Blonde Ale,12.0,4.5,,Foolproof Brewing Company,Pawtucket,RI
beer_4552,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,16.0,5.5,,Eddyline Brewery & Restaurant,Buena Vista,CO
beer_4553,Pilot Rock Porter,American Porter,12.0,6.0,,Caldera Brewing Company,Ashland,
beer_4554,Special Amber,Vienna Lager,12.0,5.0,22.0,Sprecher Brewing Company,Glendale,W
beer_4555,Hula Hoppie Session IPA,American IPA,12.0,4.8,,Palisade Brewing Company,Palisade,CO
beer_4556,Flying Mouse 8,,12.0,4.0,,Flying Mouse Brewery,Troutville,VA
beer_4557,Element 29,American Pale Ale (APA),12.0,5.2,,,Denver,CO
beer_4558,Parade Ground Coffee Porter,American Porter,12.0,7.0,35.0,Tin Roof Brewing Company,Baton Rouge,LA
beer_4559,GUBNA Imperial IPA,American Double / Imperial IPA,12.0,9.9,13.0,Oskar Blues Brewery,Longmont,CO
beer_4560,White Rabbit,Witbier,12.0,8.2,27.0,,Austin,TX
beer_4561,Blonde Hunny,Belgian Pale Ale,12.0,6.4,21.0,Wild Wolf Brewing Company,Nellysfo]d,VA
beer_4562,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16.0,9.9,85.0,Sun King Brewing Company,Indianapolis,IN
beer_4563,Golden One,Belgian Pale Ale,12.0,6.8,,Anthem Brewing Company,Oklahoma City,OK
beer_4564,Grisette,Grisette,12.0,5.6,25.0,Sly Fox Brewing Company,Pottstown,PA
beer_4565,Pikeland Pils,German Pilsener,12.0,4.9,,Sly Fox Brewing Company,Pottstown,PA
beer_4566,Gutch English Style Mild Ale,English Pale Mild Ale,12.0,5.0,16.0,Defiance Brewing Company,,KS
beer_4567,Nuclear Winter,Belgian Strong Dark Ale,16.0,8.6,,Finch's Beer Company,Chicago,IL
beer_4568,Laughing Dog IPA,American IPA,12.0,6.4,66.0,Laughing Dog Brewing Company,Ponderay,ID
beer_4569,Maine Island Trail Ale,American Pale Ale (APA),,4.3,,Rising Tide Brewing Company,Portland,ME
beer_4570,Wachusett IPA,American IPA,12.0,5.6,50.0,Wachusett Brewing Company,Westminster,MA
beer_4571,Fivepine Chocolate Porter,American Porter,12.0,6.2,40.0,Three Creeks Brewing,Sisters,OR
beer_4572,Manayunk Oktoberfest,Märzen / Oktoberfest,12.0,6.7,,Manayunk Brewing Company,Philadelphia,PA
beer_4573,Michelada,Fruit / Vegetable Beer,16.0,5.2,,Brewery,Detroit,MI
beer_4574,Dirty Blonde Chocolate dle,American Blonde Ale,12.0,3.2,,Great River Brewery,Davenport,IA
beer_4575,Oval Beach Blonde Ale,American Blonde Ale,16.0,5.0,11.0,Saugatuck Brewing Company,Douglas,MI
beer_4576,Upslope Foreign Style Stout,Foreign / Export Stout,,6.9,,Upslope Brewing Company,,
beer_4577,Abbey's Single,Abbey Single Ale,12.0,4.9,22.0,Uncommon Brewers,Bloomington,IL
beer_4578,Milkshake Stout,Milk / Sweet Stout,16.0,5.0,,Rochester Mills Brewing Company,Rochester,MI
beer_4579,Plow Horse Belgian Style Imperial Stout,,12.0,9.5,,Brewery Vivant,Grand Rapids,GA
beer_4580,Big Chuck Barleywine,American Barleywine,12.0,,,PortsiYe Brewery,Cleveland,OH
beer_4581,Couch Select Lager,American Pale Lager,19.2,,14.0,Burnside Brewing Co.,Pzrtland,OR
beer_4582,Sun King Oktoberfest,Märzen / Oktoberfest,16.0,5.5,23.0,Sun King Brewing Company,Indianapolis,IN
beer_4583,Insert Hop Reference,American Pale Ale (APA),16.0,,,Devil's Canyon Brewery,Plainfield,R
beer_4584,Pt. Bonita Rustic Lager,American Pale Lager,16.0,6.2,40.0,Headlands Brewing Company,Mill Valley,CA
beer_4585,Sunlight Cream Ale,Cream Ale,16.0,9.9,99.0,Sun King Brewing Company,Indianapolis,IN
beer_4586,Single Hop Ale,American Pale Ale (APA),12.0,6.3,,Bitter Root Brewing,Hamilton,MT
beer_4587,Clean Shave IPA,American IPA,12.0,6.7,70.0,Glabrous Brewing Company,Pineland,ME
beer_4588,Supermonk I.P.A.,Belgian IPA,12.0,6.5,,SanTan Brewing Company,Chandler,AZ
beer_4589,Unchained #18 Hop Silo,American Double / Imperial IPA,16.0,8.3,100.0,Summit Brewing Company,St. Paul,MN
beer_4590,Tropical Saison,/ Farmhouse Ale,16.0,6.9,,Brewery Vivant,Douglas,
beer_4591,Cortez Gold,Belgian Pale Ale,32.0,5.0,,Mission Brewery,San Diego,CA
beer_4592,Evolutionary IPA,American IPA,12.0,6.2,70.0,Two Beers Brewing Company,Seattle,WA
beer_4593,Milkshake Stout,Milk / Sweet Stout,24.0,5.0,,Rochester Mills Brewing Company,Rochester,MI
beer_4594,Leatherhead Red,American Amber / Red Ale,12.0,5.2,,Thunderhead Brewing Company,Kearney,NE
beer_4595,Rhino Chasers Pilsner,Czech Pilsener,12.0,5.6,55.0,Lost Rhino Brewing Company,Ashburn,VA
beer_4596,Ghost Rider Pale Ale,American Pale Ale (APA),12.0,5.1,,Odyssey Beerwerks,Arvada,CO
beer_4597,Watershed IPA,American IPA,12.0,6.7,70.0,Oakshire Brewing,Eugene,OR
beer_4598,Fat Pac2ki,Belgian Dark Ale,,,,Brewery Vivant,Grand Rapids,MI
beer_4599,Hoodoo Voodoo IPA,American IPA,12.0,6.2,82.0,Three Creeks Brewing,Sisters,OR
beer_4600,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,12.0,8.1,,SanTan Brewing Company,Chandler,AZ
beer_4601,London Homesick Ale,English Bitter,12.0,4.9,27.0,Oasis Texas Brewing Company,Austin,TX
beer_4602,Sprocket Pale Ale,American Pale Ale (APA),12.0,9.7,,David's Ale Works,,
beer_4603,Vanilla Java Porter,American Porter,16.0,5.5,12.0,Atwater Brewery,Detroit,
beer_4604,Lil SIPA,American IPA,16.0,5.0,55.0,Rivertown Brewing Company,Lockland,OH
beer_4605,White Cap White IPA,American White IPA,16.0,4.2,,Hinterland Brewery,Green Bay,WI
beer_4606,Karbachtoberfest,Märzen / Oktoberfest,12.0,5.5,25.0,Karbach Brewing Company,Houston,TX
beer_4607,KelSo Pilsner,Czech Pilsener,12.0,5.5,,KelSo Beer Company,Brooklyn,
beer_4608,#003 Brown & Robust Porter,American Porter,12.0,5.2,,Wisconsin Brewing Company,Verona,WI
beer_4609,Nebraska India Pale Ale,American IPA,,6.5,65.0,Nebraska Brewing Company,Papillion,NE
beer_4610,Psycho Penguin Vanilla Porter,American Porter,12.0,5.4,36.0,Odyssey Beerwerks,Arvada,CO
beer_4611,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),12.0,6.5,30.0,Blue Mountain Brewery,Afton,VA
beer_4612,Texas Pale Ale,American IPA,16.0,5.5,,South Austin Brewery,South Austin,TX
beer_4613,Ppmpion,Pumpkin Ale,,5.3,38.0,,Minneapolis,MO
beer_4614,Hustle,American Amber / Red Ale,12.0,5.7,42.0,Rhinegeist Brewery,Cincinnati,OH
beer_4615,Tarasque,Saison / Farmhouse Ale,12.0,5.9,,Wiseacre Brewing Company,Memphis,TN
beer_4616,Epitome,American Black Ale,16.0,9.9,100.0,Brewing Company,Atlantic Highlands,NJ
beer_4617,Little Boss,American Pale Wheat Ale,12.0,,,Blue Owl Brewing,Austin,TX
beer_4618,Single Engine Red,Irish Red Ale,12.0,5.8,46.0,Denali Brewing Company,Talkeetna,AK
beer_4619,Chuli Stout,Irish Dry Stout,12.0,5.9,55.0,Denali Brewing Company,,AK
beer_4620,Alter Ego,American Black Ale,12.0,5.5,,4 Hands Brewing Company,Saint Louis,MO
beer_4621,Louie’s Demise Immort-Ale,American Amber / Red Ale,16.0,5.1,24.0,Milwaukee Brewing Company,Milwaukee,WI
beer_4622,Pure Fury,American Pale Ale (APA),12.0,3.9,42.0,Rhinegeist Brewery,,O+
beer_4623,Dirty Hippie Dark Wheat,American Dark Wheat Ale,12.0,5.3,,Palisade Brewing Company,Palisade,CO
beer_4624,Behemoth,American Pilsner,,5.0,,Core Brewing & Distilling Company,Springdale,AR
beer_4625,All Nighter Ale,Extra Special / Strong Bitter (ESB),12.0,4.5,,Banner Beer Company,Williamsburg,MA
beer_4626,Hydraulion Red,Irish Red Ale,12.0,5.3,,Three Notch'd Brewing Company,Charlottesville,VA
beer_4627,Dayman IPA,American IPA,12.0,5.0,,Rivertowne Brewing Company,Export,PA
beer_4628,Nonstop Hef Hop,American Pale Wheat Ale,16.0,3.9,20.0,Hopworks Urban Brewery,Portland,OR
beer_4629,White zRabbit,Witbier,12.0,5.9,27.0,Independence Brewing Company,Austin,TX
beer_4630,Dolores River Hefeweizen,Hefeweizen,16.0,,,Dolores River Brewery,Dolores,CO
beer_4631,Elliott's Phoned Home Pale Ale,American Pale Ale (APA),16.0,,,Cedar Creek Brewery,Seven Points,
beer_4632,Veteran’s Pale Ale,American Pale Ale (APA),12.0,5.0,40.0,Perrin Brewing Company,Comstock Park,MI
beer_4633,Wee Muckle,Scotch Ale / Wee Heavy,16.0,9.0,30.0,Sun King Brewing Company,Indianapolis,IN
beer_4634,Rhino Chasers Pilsner,Czech Pilsener,12.0,5.6,55.0,Lost Rhino Brewing Company,Ashburn,VA
beer_4635,Slimy Pebble Pils,German Pilsener,12.0,4.5,,North Country Brewing Company,Slippery Rock,}A
beer_4636,Overcast Espresso Stout,American Stout,8.4,5.8,27.0,Oakshire Brewing,,OR
beer_4637,Fistful Of Hops Blue,American IPA,16.0,6.4,75.0,Sun King Brewing Company,Indianapolis,IN
beer_4638,Kilt Lifter Scottish-Style Ale,,,6.0,21.0,Four Peaks Brewing Company,Port Clinton,AZ
beer_4639,When Helles Freezes Over,Munich Helles Lager,12.0,5.6,18.0,Morgan Street Brewery,Saint Louis,MO
beer_4640,Occidental Kölsch,Kölsch,,4.5,,Occidental Brewing Company,Portland,OR
beer_4641,Wapiti Amber Ale,American Amber / Red Ale,12.0,6.0,,Mogollon Brewing Company),Flagstaff,AZ
beer_4642,Insert Hop Reference,American Pale Ale (APA),16.0,5.8,,Brew Link Brewing,Plainfield,IN
beer_4643,Rad,Fruit / Beer,,,7.0,Sixpoint Craft Ales,Brooklyn,NY
beer_4644,Imperial Java Stout,Russian Imperial Stout,12.0,8.0,,Santa Fe Brewing Company,Santa Fe,NM
beer_4645,Leatherhead Red,American Amber / Red Ale,12.0,5.2,,Thunderhead Brewing Company,Kearney,NE
beer_4646,Farm Hand,Saison / Farmhouse Ale,16.0,5.5,,Brewery Vivant,Grand Rapids,MI
beer_4647,TailGate Saison,Saison / Farmhouse Ale,12.0,5.0,,TailGate Beer,San Diego,CA
beer_4648,O’Malley’s IPA,American IPA,12.0,7.5,92.0,Weston Brewing Company,Weston,MO
beer_4649,14° ESB,Extra Special / Strong Bitter (ESB),12.0,5.6,,Bent Paddle Brewing Company,Duluth,MN
beer_4650,Monarch Pilsner,American Pilsner,12.0,5.0,,Snake River Brewing Company,Jackson,WY
beer_4651,West Sixth Amber Ale,American Amber / Red Ale,12.0,5.0,,West Sixth Brewing,,KY
beer_4652,Liquid Amber Ale,American Amber / Red Ale,12.0,,,Prescott Brewing Company,Prescott,AZ
beer_4653,668 Neighbor of the Beast,Belgian Pale Ale,16.0,9.0,,New England Brewing Company,Woodbridge,CT
beer_4654,Jessie's Garage,American Pale Ale (APA),16.0,5.6,,Revolution Brewing,Paonia,CO
beer_4655,Coconut Brown Ale,American Brown Ale,32.0,10.4,,Blackrocks,Marquette,MI
beer_4656,SUM'R,American Blonde Ale,12.0,4.0,33.0,Uinta Brewing Company,Salt Lake City,UT
beer_4657,Upland Wheat Ale,Witbier,16.0,4.5,15.0,Upland Brewing Company,Bloomington,IN
beer_4658,Oaky's Oatmeal Stout,Oatmeal Stout,16.0,4.7,,Angry Minnow Brewing Company,Hayward,WI
beer_4659,Star Runner,Belgian Pale Ale,16.0,,,,Grand Rapids,MI
beer_4660,Weissenheimer,Hefeweizen,12.0,5.2,16.0,Destihl Brewery,Bloomington,IL
beer_4661,The Imperial Texan,American Double / Imperial IPA,16.0,8.0,,Martin House Brewing Company,Fort Worth,TX
beer_4662,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,12.0,4.8,42.0,Ruhstaller Beer Company,Sacramento,CA
beer_4663,Boater Beer,German Pilsener,16.0,4.5,,Eddyline Brewery & Restaurant,Buena Vista,CO
beer_4664,Ten Fidy Imperial Stout,Russian Imperial Stout,12.0,9.9,98.0,Oskar Blues Brewery,Longmont,
beer_4665,O’Malley’s IPA,American IPA,12.0,4.3,89.0,Weston Brewing Company,Weston,MO
beer_4666,Amazon Princess IPA,American IPA,12.0,6.2,62.0,People's Brewing Company,Lafayette,IN
beer_4667,Rumspringa Golden Bock,Maibock / Helles Bock,,6.6,42.0,Lancaster Brewing Company,,PA
beer_4668,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16.0,7.0,,Austin Beerworks,Austin,TX
beer_4669,Helios Hefeweizen,Hefeweizen,12.0,4.7,,Odyssey Beerwerks,Arvada,CO
beer_4670,Winterfest,American Strong Ale,16.0,8.4,90.0,Sockeye Brewing Company,Boise,ID
beer_4671,Tampa Pale Ale,American Pale Ale (APA),12.0,,,Brindle Dog Brewing Company,Tampa Bay,FL
beer_4672,Tumbleweed IPA,American IPA,12.0,9.3,,Lewis and Clark Brewing Company,Helena,MT
beer_4673,Skilak Scottish Ale,Scottish Ale,12.0,5.8,,Kenai River Brewing Company,Soldotna,AK
